,sunshine,windgustspeed,humidity3pm,pressure3pm,year,day,month,windspeed3pm,temp_amplitude,cloud3pm,rainfall,climat,humidity9am,winddir3pm_sin,longitude,winddir9am_cos,cloud9am,winddir9am_sin,latitude,geography,raintoday,evaporation,windspeed9am,windgustdir_cos,raintomorrow
36323,13.4,41.0,52.0,1023.9,2009,17,1,15.0,11.1,3.0,0.0,3,59.0,-0.7071067811865477,141.6090764,0.7071067811865474,6.0,-0.7071067811865477,-38.32587758,1,0,5.4,9.0,-0.3826834323650903,0
36324,13.8,28.0,50.0,1019.7,2009,18,1,19.0,19.9,0.0,0.0,3,67.0,-0.3826834323650904,141.6090764,0.9238795325112868,1.0,0.3826834323650898,-38.32587758,1,0,5.4,13.0,1.0,0
36325,13.4,39.0,28.0,1010.3,2009,19,1,20.0,21.0,5.0,0.0,3,72.0,-0.9238795325112864,141.6090764,1.0,2.0,0.0,-38.32587758,1,0,7.2,9.0,-0.9238795325112868,0
36326,12.0,56.0,27.0,1007.6,2009,20,1,20.0,14.6,6.0,0.0,3,78.0,0.9238795325112868,141.6090764,-0.9238795325112868,6.0,-0.3826834323650896,-38.32587758,1,0,8.4,9.0,-1.0,0
36327,10.8,43.0,53.0,1008.2,2009,21,1,35.0,13.999999999999998,3.0,0.0,3,79.0,1.2246467991473532e-16,141.6090764,-0.7071067811865475,3.0,0.7071067811865476,-38.32587758,1,0,7.0,17.0,-1.0,0
36328,7.4,57.0,50.0,1003.1,2009,23,1,31.0,15.2,2.0,0.2,3,75.0,1.2246467991473532e-16,141.6090764,6.123233995736766e-17,7.0,1.0,-38.32587758,1,0,6.6,15.0,-0.9238795325112868,1
36329,13.3,39.0,54.0,1018.9,2009,25,1,24.0,13.9,2.0,0.0,3,78.0,1.2246467991473532e-16,141.6090764,6.123233995736766e-17,4.0,1.0,-38.32587758,1,0,5.2,7.0,-1.0,0
36330,13.4,33.0,63.0,1021.4,2009,26,1,19.0,14.6,5.0,0.0,3,86.0,-0.3826834323650904,141.6090764,0.7071067811865474,6.0,-0.7071067811865477,-38.32587758,1,0,5.2,9.0,0.7071067811865474,0
36331,13.3,28.0,35.0,1013.3,2009,27,1,15.0,20.8,0.0,0.0,3,87.0,-0.3826834323650904,141.6090764,0.9238795325112868,1.0,0.3826834323650898,-38.32587758,1,0,6.6,15.0,1.0,0
36332,13.2,41.0,19.0,1008.6,2009,28,1,15.0,24.0,3.0,0.0,3,29.0,-1.0,141.6090764,6.123233995736766e-17,2.0,1.0,-38.32587758,1,0,10.8,11.0,6.123233995736766e-17,0
36333,11.4,59.0,21.0,1007.8,2009,29,1,28.0,21.0,7.0,0.0,3,33.0,1.2246467991473532e-16,141.6090764,6.123233995736766e-17,2.0,1.0,-38.32587758,1,0,13.8,19.0,-1.0,0
36334,10.6,41.0,64.0,1014.7,2009,1,2,20.0,10.0,5.0,0.0,3,87.0,-0.7071067811865477,141.6090764,0.9238795325112864,7.0,-0.3826834323650904,-38.32587758,1,0,6.4,20.0,0.9238795325112864,0
36335,7.4,35.0,89.0,1013.7,2009,2,2,19.0,3.799999999999997,8.0,0.0,3,93.0,-0.9238795325112866,141.6090764,-1.8369701987210287e-16,5.0,-1.0,-38.32587758,1,0,7.8,9.0,0.7071067811865474,0
36336,9.5,39.0,64.0,1012.2,2009,3,2,28.0,8.1,1.0,0.0,3,83.0,-0.3826834323650904,141.6090764,0.9238795325112864,8.0,-0.3826834323650904,-38.32587758,1,0,4.4,20.0,1.0,0
36337,13.2,31.0,57.0,1007.5,2009,4,2,17.0,11.3,0.0,0.0,3,83.0,0.0,141.6090764,1.0,6.0,0.0,-38.32587758,1,0,5.6,19.0,1.0,0
36338,9.3,57.0,77.0,1008.6,2009,6,2,17.0,20.700000000000003,8.0,0.0,3,89.0,-0.9238795325112866,141.6090764,0.9238795325112868,8.0,0.3826834323650898,-38.32587758,1,0,4.6,15.0,-0.7071067811865479,0
36339,8.9,67.0,74.0,1003.2,2009,7,2,15.0,19.5,5.0,0.0,3,82.0,-0.7071067811865471,141.6090764,0.9238795325112864,5.0,-0.3826834323650904,-38.32587758,1,0,6.2,9.0,-0.9238795325112868,0
36340,6.4,46.0,58.0,1016.1,2009,8,2,26.0,6.199999999999999,7.0,0.0,3,57.0,-0.7071067811865471,141.6090764,-0.9238795325112868,7.0,-0.3826834323650896,-38.32587758,1,0,7.4,22.0,-0.7071067811865479,0
36341,11.1,35.0,44.0,1019.7,2009,9,2,22.0,5.799999999999999,2.0,0.0,3,53.0,-0.9238795325112864,141.6090764,-1.8369701987210287e-16,5.0,-1.0,-38.32587758,1,0,5.2,17.0,-0.3826834323650903,1
36342,7.7,43.0,58.0,1021.3,2009,10,2,20.0,7.299999999999999,6.0,1.6,3,67.0,-1.0,141.6090764,-0.3826834323650903,4.0,-0.9238795325112864,-38.32587758,1,1,6.0,15.0,-1.8369701987210287e-16,0
36343,1.7,39.0,62.0,1023.3,2009,11,2,17.0,4.799999999999999,8.0,0.0,3,56.0,-1.0,141.6090764,-1.8369701987210287e-16,8.0,-1.0,-38.32587758,1,0,2.6,19.0,-1.8369701987210287e-16,0
36344,11.9,52.0,56.0,1024.3,2009,12,2,28.0,6.199999999999999,6.0,0.8,3,60.0,-0.7071067811865477,141.6090764,0.7071067811865474,6.0,-0.7071067811865477,-38.32587758,1,0,4.0,20.0,0.9238795325112864,0
36345,12.7,50.0,48.0,1024.3,2009,13,2,20.0,9.4,0.0,0.0,3,54.0,-0.3826834323650904,141.6090764,1.0,1.0,0.0,-38.32587758,1,0,5.4,30.0,1.0,0
36346,11.6,35.0,61.0,1020.8,2009,14,2,15.0,13.099999999999998,6.0,0.0,3,82.0,-1.0,141.6090764,0.9238795325112864,3.0,-0.3826834323650904,-38.32587758,1,0,6.0,9.0,-0.3826834323650903,0
36347,10.1,52.0,72.0,1020.5,2009,15,2,31.0,5.699999999999999,6.0,0.0,3,80.0,-0.7071067811865477,141.6090764,0.9238795325112864,5.0,-0.3826834323650904,-38.32587758,1,0,5.0,28.0,0.9238795325112864,0
36348,12.1,37.0,61.0,1017.1,2009,16,2,22.0,8.5,0.0,0.0,3,87.0,-0.7071067811865477,141.6090764,0.9238795325112864,6.0,-0.3826834323650904,-38.32587758,1,0,6.8,24.0,0.7071067811865474,0
36349,12.1,31.0,52.0,1013.6,2009,17,2,20.0,11.3,1.0,0.0,3,80.0,-0.7071067811865477,141.6090764,0.9238795325112868,4.0,0.3826834323650898,-38.32587758,1,0,5.2,19.0,0.9238795325112864,0
36350,11.7,37.0,23.0,1009.5,2009,18,2,26.0,18.200000000000003,3.0,0.0,3,80.0,-0.3826834323650896,141.6090764,0.9238795325112868,0.0,0.3826834323650898,-38.32587758,1,0,6.8,9.0,-1.0,0
36351,12.1,43.0,65.0,1007.5,2009,19,2,22.0,15.6,6.0,0.0,3,83.0,1.2246467991473532e-16,141.6090764,0.3826834323650898,1.0,0.9238795325112868,-38.32587758,1,0,8.6,7.0,-0.9238795325112868,0
36352,1.9,37.0,66.0,1016.2,2009,20,2,17.0,5.499999999999998,7.0,0.0,3,75.0,-0.3826834323650896,141.6090764,-0.9238795325112868,8.0,-0.3826834323650896,-38.32587758,1,0,7.0,17.0,-0.9238795325112868,0
36353,0.0,31.0,65.0,1020.4,2009,21,2,17.0,3.799999999999999,8.0,0.0,3,85.0,-0.9238795325112866,141.6090764,0.38268343236509,8.0,-0.9238795325112866,-38.32587758,1,0,3.8,13.0,-1.8369701987210287e-16,0
36354,12.5,33.0,47.0,1015.2,2009,22,2,19.0,6.899999999999999,3.0,0.0,3,61.0,-0.7071067811865477,141.6090764,0.9238795325112864,6.0,-0.3826834323650904,-38.32587758,1,0,2.2,17.0,0.9238795325112864,0
36355,8.3,54.0,86.0,1012.5,2009,23,2,37.0,12.4,8.0,0.0,3,71.0,1.2246467991473532e-16,141.6090764,6.123233995736766e-17,2.0,1.0,-38.32587758,1,0,5.4,15.0,-1.0,0
36356,11.7,35.0,49.0,1021.7,2009,24,2,20.0,5.699999999999999,3.0,0.2,3,59.0,-0.9238795325112864,141.6090764,-1.8369701987210287e-16,6.0,-1.0,-38.32587758,1,0,4.8,13.0,-1.8369701987210287e-16,0
36357,10.0,35.0,64.0,1020.7,2009,25,2,19.0,7.200000000000001,6.0,0.0,3,76.0,-0.7071067811865477,141.6090764,0.9238795325112864,8.0,-0.3826834323650904,-38.32587758,1,0,4.8,9.0,0.7071067811865474,0
36358,9.8,31.0,56.0,1016.3,2009,26,2,22.0,12.599999999999998,6.0,0.0,3,87.0,0.0,141.6090764,0.9238795325112868,2.0,0.3826834323650898,-38.32587758,1,0,4.6,20.0,0.9238795325112868,0
36359,11.9,54.0,57.0,1010.3,2009,27,2,30.0,17.700000000000003,6.0,0.0,3,44.0,-0.7071067811865471,141.6090764,6.123233995736766e-17,3.0,1.0,-38.32587758,1,0,8.2,13.0,-0.9238795325112868,0
36360,4.8,33.0,52.0,1015.6,2009,28,2,19.0,6.800000000000001,6.0,0.0,3,66.0,-0.7071067811865471,141.6090764,-1.8369701987210287e-16,8.0,-1.0,-38.32587758,1,0,8.0,13.0,-0.9238795325112868,0
36361,6.0,31.0,45.0,1016.4,2009,1,3,17.0,5.1,6.0,0.0,3,62.0,-0.7071067811865477,141.6090764,-0.3826834323650903,8.0,-0.9238795325112864,-38.32587758,1,0,4.0,15.0,0.7071067811865474,0
36362,9.0,41.0,43.0,1011.4,2009,2,3,17.0,14.6,1.0,0.0,3,77.0,0.0,141.6090764,0.9238795325112868,3.0,0.3826834323650898,-38.32587758,1,0,3.8,11.0,1.0,1
36363,7.8,50.0,93.0,1019.5,2009,5,3,17.0,4.699999999999999,8.0,1.4,3,98.0,-0.9238795325112864,141.6090764,-0.3826834323650903,8.0,-0.9238795325112864,-38.32587758,1,1,3.0,17.0,-0.7071067811865479,1
36364,7.4,37.0,68.0,1021.9,2009,8,3,20.0,5.100000000000001,6.0,0.8,3,81.0,-0.7071067811865477,141.6090764,0.7071067811865474,7.0,-0.7071067811865477,-38.32587758,1,0,3.6,11.0,0.9238795325112864,0
36365,11.2,37.0,60.0,1020.5,2009,9,3,22.0,6.200000000000001,4.0,0.0,3,68.0,-0.3826834323650904,141.6090764,0.9238795325112864,5.0,-0.3826834323650904,-38.32587758,1,0,4.0,15.0,0.7071067811865474,0
36366,4.9,41.0,71.0,1019.3,2009,10,3,26.0,6.600000000000001,6.0,0.0,3,91.0,-0.7071067811865477,141.6090764,0.7071067811865474,8.0,-0.7071067811865477,-38.32587758,1,0,4.2,24.0,0.9238795325112864,0
36367,4.6,35.0,65.0,1017.4,2009,11,3,17.0,8.600000000000001,5.0,0.0,3,95.0,-0.7071067811865477,141.6090764,1.0,8.0,0.0,-38.32587758,1,0,3.0,15.0,0.9238795325112864,0
36368,10.5,35.0,68.0,1014.5,2009,12,3,26.0,12.2,3.0,0.0,3,84.0,1.2246467991473532e-16,141.6090764,6.123233995736766e-17,3.0,1.0,-38.32587758,1,0,5.0,9.0,-1.0,0
36369,0.0,28.0,69.0,1019.9,2009,17,3,13.0,3.1,8.0,0.6,3,69.0,-1.0,141.6090764,-0.3826834323650903,7.0,-0.9238795325112864,-38.32587758,1,0,3.0,9.0,-0.3826834323650903,0
36370,9.5,26.0,51.0,1013.2,2009,18,3,9.0,13.4,8.0,0.0,3,89.0,1.2246467991473532e-16,141.6090764,0.3826834323650898,2.0,0.9238795325112868,-38.32587758,1,0,1.8,13.0,-1.0,0
36371,10.7,33.0,66.0,1013.3,2009,19,3,13.0,10.0,2.0,0.2,3,62.0,-1.0,141.6090764,-0.7071067811865475,1.0,0.7071067811865476,-38.32587758,1,0,5.2,13.0,-1.0,0
36372,7.5,56.0,19.0,1007.0,2009,21,3,37.0,22.8,7.0,0.0,3,76.0,0.7071067811865476,141.6090764,6.123233995736766e-17,1.0,1.0,-38.32587758,1,0,3.6,9.0,-0.7071067811865475,1
36373,1.5,33.0,64.0,1016.4,2009,22,3,17.0,3.5,7.0,2.0,3,78.0,-1.0,141.6090764,-1.8369701987210287e-16,7.0,-1.0,-38.32587758,1,1,4.0,17.0,-0.3826834323650903,0
36374,0.2,24.0,70.0,1015.0,2009,24,3,15.0,12.7,8.0,0.0,3,96.0,0.0,141.6090764,6.123233995736766e-17,8.0,1.0,-38.32587758,1,0,3.8,9.0,1.0,1
36375,7.2,50.0,60.0,1023.5,2009,26,3,31.0,4.299999999999999,3.0,0.0,3,87.0,-0.3826834323650896,141.6090764,-1.0,5.0,1.2246467991473532e-16,-38.32587758,1,0,1.8,24.0,-0.9238795325112868,0
36376,9.4,31.0,56.0,1026.9,2009,27,3,19.0,12.099999999999998,3.0,0.0,3,89.0,1.2246467991473532e-16,141.6090764,-0.9238795325112868,7.0,-0.3826834323650896,-38.32587758,1,0,3.6,4.0,-0.9238795325112868,0
36377,10.7,26.0,47.0,1020.8,2009,28,3,20.0,20.0,0.0,0.0,3,99.0,1.2246467991473532e-16,141.6090764,-0.3826834323650895,0.0,0.9238795325112868,-38.32587758,1,0,2.6,7.0,-0.9238795325112868,0
36378,10.5,31.0,70.0,1023.0,2009,29,3,15.0,16.8,3.0,0.0,3,74.0,-1.0,141.6090764,-0.9238795325112868,1.0,-0.3826834323650896,-38.32587758,1,0,4.8,6.0,0.7071067811865474,0
36379,8.1,43.0,63.0,1025.8,2009,30,3,24.0,7.1,5.0,0.0,3,67.0,-0.7071067811865477,141.6090764,0.9238795325112864,6.0,-0.3826834323650904,-38.32587758,1,0,3.0,22.0,0.9238795325112864,0
36380,8.1,26.0,52.0,1020.0,2009,31,3,9.0,10.1,1.0,0.0,3,90.0,-0.9238795325112864,141.6090764,1.0,8.0,0.0,-38.32587758,1,0,3.2,13.0,1.0,0
36381,3.2,39.0,61.0,1027.6,2009,6,4,19.0,6.9,6.0,0.2,3,58.0,-0.9238795325112864,141.6090764,-0.3826834323650903,7.0,-0.9238795325112864,-38.32587758,1,0,2.6,20.0,-0.7071067811865479,0
36382,5.0,30.0,81.0,1030.1,2009,7,4,17.0,5.300000000000001,7.0,1.0,3,88.0,-1.0,141.6090764,-0.3826834323650903,8.0,-0.9238795325112864,-38.32587758,1,0,2.2,11.0,-0.3826834323650903,1
36383,5.4,31.0,68.0,1020.2,2009,10,4,20.0,11.6,1.0,0.0,3,89.0,1.2246467991473532e-16,141.6090764,-0.3826834323650895,3.0,0.9238795325112868,-38.32587758,1,0,1.4,11.0,-1.0,0
36384,8.9,26.0,51.0,1021.8,2009,11,4,19.0,11.9,3.0,0.0,3,88.0,-0.3826834323650896,141.6090764,0.3826834323650898,5.0,0.9238795325112868,-38.32587758,1,0,1.6,9.0,-1.0,0
36385,9.4,22.0,57.0,1021.8,2009,12,4,13.0,12.5,1.0,0.2,3,97.0,-0.9238795325112864,141.6090764,-0.7071067811865475,2.0,0.7071067811865476,-38.32587758,1,0,2.0,7.0,0.7071067811865476,0
36386,9.8,22.0,56.0,1017.7,2009,13,4,11.0,16.5,1.0,0.0,3,89.0,-1.0,141.6090764,0.3826834323650898,0.0,0.9238795325112868,-38.32587758,1,0,2.6,9.0,0.9238795325112864,0
36387,8.1,52.0,56.0,1009.3,2009,16,4,37.0,7.899999999999999,3.0,0.2,3,75.0,0.3826834323650899,141.6090764,-0.3826834323650895,4.0,0.9238795325112868,-38.32587758,1,0,2.2,26.0,-0.7071067811865475,0
36388,7.2,37.0,74.0,1017.6,2009,17,4,22.0,6.099999999999998,6.0,0.8,3,93.0,1.2246467991473532e-16,141.6090764,-0.7071067811865475,8.0,0.7071067811865476,-38.32587758,1,0,3.0,19.0,-1.0,1
36389,3.7,26.0,82.0,1024.2,2009,18,4,13.0,5.0,5.0,1.4,3,92.0,-0.9238795325112864,141.6090764,-0.9238795325112868,7.0,-0.3826834323650896,-38.32587758,1,1,1.8,13.0,-0.9238795325112868,0
36390,4.1,28.0,70.0,1024.9,2009,19,4,17.0,2.299999999999999,8.0,1.0,3,84.0,-0.7071067811865477,141.6090764,0.7071067811865474,8.0,-0.7071067811865477,-38.32587758,1,0,1.4,13.0,0.7071067811865474,0
36391,8.7,39.0,58.0,1020.1,2009,20,4,13.0,10.4,0.0,0.0,3,83.0,0.0,141.6090764,0.9238795325112868,7.0,0.3826834323650898,-38.32587758,1,0,2.4,22.0,1.0,0
36392,6.1,30.0,45.0,1020.6,2009,21,4,11.0,16.9,2.0,0.0,3,75.0,-0.7071067811865471,141.6090764,6.123233995736766e-17,2.0,1.0,-38.32587758,1,0,2.2,13.0,-0.9238795325112868,0
36393,9.9,28.0,29.0,1019.8,2009,22,4,13.0,17.2,1.0,0.2,3,64.0,0.9238795325112868,141.6090764,6.123233995736766e-17,1.0,1.0,-38.32587758,1,0,2.6,11.0,0.3826834323650898,0
36394,0.4,44.0,37.0,1008.8,2009,23,4,19.0,15.3,8.0,0.0,3,65.0,0.9238795325112868,141.6090764,0.7071067811865476,7.0,0.7071067811865476,-38.32587758,1,0,5.4,13.0,0.3826834323650898,1
36395,1.6,48.0,97.0,996.9,2009,24,4,19.0,2.8999999999999986,8.0,1.2,3,97.0,-0.9238795325112864,141.6090764,6.123233995736766e-17,8.0,1.0,-38.32587758,1,1,3.4,17.0,6.123233995736766e-17,1
36396,7.0,17.0,50.0,1022.3,2009,29,4,11.0,9.5,3.0,0.0,3,71.0,-0.3826834323650904,141.6090764,6.123233995736766e-17,8.0,1.0,-38.32587758,1,0,1.6,9.0,0.9238795325112864,0
36397,8.7,39.0,49.0,1018.4,2009,30,4,24.0,15.2,4.0,0.0,3,78.0,0.9238795325112868,141.6090764,0.3826834323650898,1.0,0.9238795325112868,-38.32587758,1,0,1.4,9.0,-0.9238795325112868,1
36398,6.9,31.0,70.0,1026.5,2009,2,5,17.0,11.5,7.0,0.0,3,90.0,1.2246467991473532e-16,141.6090764,-0.3826834323650895,6.0,0.9238795325112868,-38.32587758,1,0,1.6,7.0,-1.0,0
36399,5.0,30.0,91.0,1027.9,2009,3,5,17.0,8.3,7.0,0.8,3,99.0,1.2246467991473532e-16,141.6090764,6.123233995736766e-17,7.0,1.0,-38.32587758,1,0,0.8,7.0,-0.9238795325112868,1
36400,4.1,24.0,73.0,1031.3,2009,4,5,11.0,5.0,4.0,1.8,3,99.0,-0.9238795325112866,141.6090764,-0.7071067811865479,7.0,-0.7071067811865471,-38.32587758,1,1,1.0,9.0,-1.8369701987210287e-16,0
36401,5.9,19.0,69.0,1030.2,2009,5,5,7.0,10.9,5.0,0.0,3,92.0,-0.7071067811865471,141.6090764,6.123233995736766e-17,4.0,1.0,-38.32587758,1,0,1.2,7.0,-1.8369701987210287e-16,0
36402,3.5,30.0,88.0,1029.5,2009,7,5,15.0,4.1,6.0,1.4,3,99.0,-1.0,141.6090764,-0.7071067811865479,7.0,-0.7071067811865471,-38.32587758,1,1,0.8,13.0,-1.8369701987210287e-16,0
36403,1.3,22.0,74.0,1031.3,2009,8,5,11.0,5.5,6.0,0.6,3,80.0,-1.0,141.6090764,0.38268343236509,6.0,-0.9238795325112866,-38.32587758,1,0,0.8,7.0,-1.8369701987210287e-16,0
36404,0.9,46.0,76.0,1025.2,2009,10,5,7.0,3.2,7.0,0.4,3,91.0,-0.9238795325112866,141.6090764,-1.8369701987210287e-16,8.0,-1.0,-38.32587758,1,0,0.8,7.0,-1.8369701987210287e-16,0
36405,4.6,28.0,63.0,1020.5,2009,12,5,20.0,9.2,5.0,0.0,3,84.0,0.3826834323650899,141.6090764,-0.7071067811865475,6.0,0.7071067811865476,-38.32587758,1,0,1.2,11.0,-1.0,1
36406,1.5,37.0,92.0,1021.3,2009,17,5,11.0,3.8000000000000007,7.0,0.8,3,87.0,-0.9238795325112864,141.6090764,-0.7071067811865479,7.0,-0.7071067811865471,-38.32587758,1,0,1.2,15.0,-0.9238795325112868,0
36407,0.1,17.0,64.0,1022.3,2009,18,5,7.0,3.0,7.0,0.0,3,76.0,0.0,141.6090764,0.9238795325112864,8.0,-0.3826834323650904,-38.32587758,1,0,0.8,6.0,0.3826834323650898,0
36408,4.7,17.0,69.0,1021.7,2009,20,5,6.0,10.2,5.0,0.0,3,87.0,-0.9238795325112866,141.6090764,0.7071067811865476,7.0,0.7071067811865476,-38.32587758,1,0,0.8,9.0,6.123233995736766e-17,0
36409,9.5,22.0,66.0,1023.8,2009,21,5,15.0,8.2,1.0,0.0,3,100.0,0.0,141.6090764,1.0,0.0,0.0,-38.32587758,1,0,0.8,11.0,1.0,0
36410,3.5,35.0,68.0,1014.0,2009,23,5,15.0,10.2,7.0,0.0,3,69.0,0.7071067811865476,141.6090764,0.3826834323650898,7.0,0.9238795325112868,-38.32587758,1,0,4.0,17.0,0.3826834323650898,0
36411,0.0,50.0,71.0,1015.9,2009,24,5,17.0,4.099999999999998,8.0,0.0,3,70.0,0.9238795325112868,141.6090764,6.123233995736766e-17,8.0,1.0,-38.32587758,1,0,2.8,19.0,0.3826834323650898,1
36412,9.1,39.0,77.0,1031.5,2009,30,5,17.0,9.4,8.0,0.2,3,87.0,-0.3826834323650904,141.6090764,1.0,6.0,0.0,-38.32587758,1,0,1.4,7.0,1.0,0
36413,8.3,41.0,57.0,1030.5,2009,31,5,9.0,11.1,3.0,0.0,3,92.0,0.7071067811865476,141.6090764,0.9238795325112868,1.0,0.3826834323650898,-38.32587758,1,0,1.2,7.0,0.9238795325112868,1
36414,7.3,26.0,68.0,1016.0,2009,4,6,13.0,5.799999999999999,4.0,0.2,3,85.0,0.9238795325112868,141.6090764,6.123233995736766e-17,3.0,1.0,-38.32587758,1,0,0.4,11.0,-0.9238795325112868,0
36415,5.4,17.0,67.0,1014.6,2009,5,6,9.0,10.4,4.0,0.2,3,100.0,1.0,141.6090764,6.123233995736766e-17,8.0,1.0,-38.32587758,1,0,0.8,9.0,0.3826834323650898,0
36416,0.0,22.0,80.0,1007.9,2009,6,6,13.0,8.100000000000001,6.0,0.2,3,96.0,0.3826834323650898,141.6090764,0.3826834323650898,7.0,0.9238795325112868,-38.32587758,1,0,1.0,6.0,0.9238795325112868,1
36417,2.4,44.0,69.0,1014.4,2009,12,6,13.0,7.300000000000001,7.0,0.0,3,80.0,1.0,141.6090764,6.123233995736766e-17,7.0,1.0,-38.32587758,1,0,1.6,15.0,6.123233995736766e-17,1
36418,6.5,17.0,74.0,1023.8,2009,16,6,11.0,11.7,4.0,0.2,3,97.0,1.2246467991473532e-16,141.6090764,-0.7071067811865475,2.0,0.7071067811865476,-38.32587758,1,0,0.6,6.0,-0.7071067811865479,0
36419,6.5,19.0,76.0,1027.5,2009,17,6,9.0,12.8,5.0,0.4,3,94.0,-0.3826834323650896,141.6090764,-0.3826834323650895,3.0,0.9238795325112868,-38.32587758,1,0,0.8,11.0,-1.0,0
36420,8.7,24.0,58.0,1027.1,2009,18,6,13.0,9.9,1.0,0.0,3,85.0,1.0,141.6090764,6.123233995736766e-17,2.0,1.0,-38.32587758,1,0,1.0,11.0,-0.3826834323650895,0
36421,8.4,33.0,62.0,1022.8,2009,19,6,17.0,11.3,3.0,0.0,3,94.0,1.0,141.6090764,6.123233995736766e-17,4.0,1.0,-38.32587758,1,0,1.2,13.0,6.123233995736766e-17,0
36422,3.0,44.0,64.0,1010.8,2009,20,6,24.0,10.0,5.0,0.0,3,80.0,1.0,141.6090764,0.3826834323650898,8.0,0.9238795325112868,-38.32587758,1,0,2.0,15.0,6.123233995736766e-17,0
36423,8.2,22.0,60.0,1016.1,2009,21,6,13.0,11.0,2.0,0.2,3,93.0,0.7071067811865476,141.6090764,6.123233995736766e-17,2.0,1.0,-38.32587758,1,0,2.6,11.0,6.123233995736766e-17,0
36424,8.2,46.0,64.0,1013.0,2009,22,6,20.0,10.8,6.0,0.0,3,93.0,0.9238795325112868,141.6090764,6.123233995736766e-17,2.0,1.0,-38.32587758,1,0,0.6,11.0,6.123233995736766e-17,1
36425,6.1,22.0,77.0,1012.0,2009,24,6,13.0,11.8,6.0,0.2,3,92.0,0.0,141.6090764,0.3826834323650898,3.0,0.9238795325112868,-38.32587758,1,0,1.4,6.0,-0.3826834323650895,0
36426,5.2,20.0,87.0,1009.8,2009,25,6,9.0,8.4,6.0,0.0,3,100.0,0.9238795325112868,141.6090764,6.123233995736766e-17,8.0,1.0,-38.32587758,1,0,1.2,9.0,-0.3826834323650895,0
