,sunshine,windgustspeed,humidity3pm,pressure3pm,year,day,month,windspeed3pm,temp_amplitude,cloud3pm,rainfall,climat,humidity9am,winddir3pm_sin,longitude,winddir9am_cos,cloud9am,winddir9am_sin,latitude,geography,raintoday,evaporation,windspeed9am,windgustdir_cos,raintomorrow
19495,12.7,56.0,66.0,1009.4,2009,7,2,19.0,5.399999999999999,1.0,0.0,2,81.0,1.0,150.8918168,0.9238795325112868,0.0,0.3826834323650898,-34.41315164,1,0,12.4,11.0,0.7071067811865476,0
19496,2.8,52.0,81.0,1020.7,2009,14,2,35.0,3.6000000000000014,8.0,0.4,2,71.0,-0.7071067811865477,150.8918168,0.7071067811865474,8.0,-0.7071067811865477,-34.41315164,1,0,5.0,33.0,0.7071067811865474,1
19497,11.6,33.0,77.0,1005.8,2009,19,2,6.0,7.300000000000001,1.0,0.0,2,76.0,0.3826834323650898,150.8918168,0.7071067811865474,2.0,-0.7071067811865477,-34.41315164,1,0,6.2,9.0,-1.8369701987210287e-16,1
19498,9.0,57.0,77.0,1012.3,2009,23,2,37.0,5.400000000000002,7.0,0.0,2,72.0,0.7071067811865476,150.8918168,0.3826834323650898,8.0,0.9238795325112868,-34.41315164,1,0,5.0,20.0,-0.3826834323650903,0
19499,12.3,39.0,76.0,1014.5,2009,24,2,22.0,4.800000000000001,8.0,0.4,2,62.0,-0.7071067811865477,150.8918168,0.7071067811865474,0.0,-0.7071067811865477,-34.41315164,1,0,5.2,19.0,0.38268343236509,0
19500,10.9,37.0,74.0,1015.4,2009,25,2,19.0,4.600000000000001,8.0,0.0,2,82.0,-0.7071067811865477,150.8918168,0.38268343236509,8.0,-0.9238795325112866,-34.41315164,1,0,12.0,9.0,0.7071067811865474,0
19501,12.1,48.0,58.0,1019.3,2009,26,2,39.0,4.399999999999999,1.0,0.0,2,64.0,-0.9238795325112866,150.8918168,-0.3826834323650903,7.0,-0.9238795325112864,-34.41315164,1,0,8.8,19.0,0.38268343236509,0
19502,8.9,30.0,57.0,1015.9,2009,27,2,13.0,5.800000000000001,7.0,0.0,2,70.0,-0.3826834323650904,150.8918168,-0.7071067811865479,6.0,-0.7071067811865471,-34.41315164,1,0,7.6,11.0,-1.8369701987210287e-16,0
19503,11.5,35.0,69.0,1006.9,2009,28,2,26.0,7.700000000000003,5.0,0.0,2,66.0,0.7071067811865476,150.8918168,0.3826834323650898,6.0,0.9238795325112868,-34.41315164,1,0,7.6,7.0,0.3826834323650898,0
19504,10.6,31.0,63.0,1011.1,2009,1,3,13.0,4.300000000000001,7.0,0.0,2,68.0,0.0,150.8918168,1.0,7.0,0.0,-34.41315164,1,0,10.6,11.0,0.7071067811865474,0
19505,10.7,30.0,70.0,1015.7,2009,2,3,19.0,5.100000000000001,8.0,0.0,2,83.0,0.3826834323650898,150.8918168,-1.8369701987210287e-16,7.0,-1.0,-34.41315164,1,0,7.0,7.0,0.7071067811865476,0
19506,0.8,43.0,70.0,1015.0,2009,3,3,33.0,5.100000000000001,1.0,0.0,2,73.0,0.7071067811865476,150.8918168,6.123233995736766e-17,7.0,1.0,-34.41315164,1,0,6.4,20.0,0.7071067811865476,0
19507,11.6,50.0,54.0,1009.0,2009,5,3,26.0,7.200000000000003,2.0,0.0,2,39.0,-0.7071067811865477,150.8918168,-1.0,1.0,1.2246467991473532e-16,-34.41315164,1,0,12.8,22.0,-1.0,0
19508,11.3,30.0,55.0,1011.7,2009,6,3,15.0,8.5,0.0,0.0,2,66.0,0.3826834323650898,150.8918168,0.38268343236509,4.0,-0.9238795325112866,-34.41315164,1,0,8.6,13.0,0.7071067811865476,1
19509,11.3,22.0,70.0,1012.5,2009,7,3,13.0,6.800000000000001,1.0,1.4,2,75.0,-0.3826834323650904,150.8918168,-0.3826834323650903,1.0,-0.9238795325112864,-34.41315164,1,1,7.2,13.0,-0.3826834323650903,0
19510,8.4,41.0,75.0,1019.9,2009,8,3,30.0,1.8999999999999984,8.0,0.0,2,82.0,-0.7071067811865477,150.8918168,0.38268343236509,8.0,-0.9238795325112866,-34.41315164,1,0,6.8,30.0,-1.8369701987210287e-16,0
19511,6.1,31.0,70.0,1020.7,2009,9,3,9.0,6.699999999999999,2.0,0.4,2,86.0,0.0,150.8918168,-0.9238795325112868,7.0,-0.3826834323650896,-34.41315164,1,0,5.8,7.0,0.38268343236509,0
19512,7.7,31.0,61.0,1021.5,2009,10,3,22.0,6.5,6.0,0.4,2,76.0,0.7071067811865476,150.8918168,0.3826834323650898,8.0,0.9238795325112868,-34.41315164,1,0,4.6,13.0,0.7071067811865476,0
19513,8.0,33.0,69.0,1023.3,2009,11,3,24.0,4.299999999999997,8.0,0.0,2,71.0,0.0,150.8918168,0.9238795325112864,6.0,-0.3826834323650904,-34.41315164,1,0,6.2,15.0,0.9238795325112868,1
19514,8.3,43.0,65.0,1020.0,2009,12,3,33.0,5.599999999999998,2.0,1.6,2,77.0,0.7071067811865476,150.8918168,6.123233995736766e-17,4.0,1.0,-34.41315164,1,1,7.2,13.0,0.7071067811865476,0
19515,3.6,35.0,79.0,1016.5,2009,13,3,7.0,3.2,7.0,0.0,2,82.0,0.3826834323650898,150.8918168,6.123233995736766e-17,8.0,1.0,-34.41315164,1,0,6.4,7.0,-0.3826834323650895,0
19516,6.7,44.0,80.0,1009.1,2009,14,3,35.0,5.199999999999999,7.0,0.8,2,80.0,0.7071067811865476,150.8918168,6.123233995736766e-17,5.0,1.0,-34.41315164,1,0,3.0,15.0,0.3826834323650898,1
19517,11.3,39.0,69.0,1008.6,2009,15,3,7.0,4.699999999999999,3.0,2.0,2,59.0,-0.9238795325112866,150.8918168,0.7071067811865474,0.0,-0.7071067811865477,-34.41315164,1,1,6.2,17.0,-1.0,0
19518,11.5,43.0,43.0,1008.2,2009,16,3,13.0,9.299999999999995,1.0,0.0,2,37.0,0.3826834323650898,150.8918168,-0.9238795325112868,1.0,-0.3826834323650896,-34.41315164,1,0,7.2,13.0,-1.0,0
19519,11.6,31.0,62.0,1012.9,2009,17,3,26.0,6.200000000000001,1.0,0.0,2,41.0,-0.7071067811865477,150.8918168,-1.0,0.0,1.2246467991473532e-16,-34.41315164,1,0,8.6,11.0,0.38268343236509,0
19520,11.5,46.0,66.0,1015.5,2009,18,3,30.0,7.899999999999999,0.0,0.0,2,64.0,0.7071067811865476,150.8918168,0.7071067811865474,3.0,-0.7071067811865477,-34.41315164,1,0,5.0,6.0,0.7071067811865476,0
19521,8.8,33.0,78.0,1013.5,2009,19,3,11.0,6.800000000000001,2.0,0.0,2,75.0,0.9238795325112868,150.8918168,0.7071067811865476,7.0,0.7071067811865476,-34.41315164,1,0,7.2,9.0,6.123233995736766e-17,0
19522,11.2,20.0,71.0,1017.4,2009,21,3,13.0,7.099999999999998,1.0,0.0,2,90.0,0.9238795325112868,150.8918168,-0.9238795325112868,8.0,-0.3826834323650896,-34.41315164,1,0,7.0,4.0,-0.3826834323650895,0
19523,7.6,46.0,74.0,1014.3,2009,22,3,26.0,6.699999999999999,4.0,0.0,2,71.0,0.7071067811865476,150.8918168,6.123233995736766e-17,2.0,1.0,-34.41315164,1,0,6.6,19.0,0.7071067811865476,1
19524,8.0,57.0,77.0,1014.8,2009,23,3,33.0,5.700000000000003,3.0,1.6,2,75.0,0.9238795325112868,150.8918168,6.123233995736766e-17,6.0,1.0,-34.41315164,1,1,7.0,9.0,0.3826834323650898,0
19525,10.6,52.0,77.0,1015.6,2009,24,3,35.0,4.800000000000001,2.0,1.0,2,82.0,0.9238795325112868,150.8918168,0.7071067811865476,4.0,0.7071067811865476,-34.41315164,1,0,6.2,9.0,0.7071067811865476,0
19526,7.1,33.0,81.0,1017.7,2009,25,3,15.0,4.699999999999999,7.0,0.0,2,86.0,1.0,150.8918168,6.123233995736766e-17,7.0,1.0,-34.41315164,1,0,8.4,17.0,-0.7071067811865475,1
19527,9.9,33.0,72.0,1021.2,2009,29,3,19.0,6.399999999999999,5.0,0.0,2,72.0,0.9238795325112868,150.8918168,0.7071067811865476,2.0,0.7071067811865476,-34.41315164,1,0,5.0,11.0,6.123233995736766e-17,0
19528,8.9,57.0,76.0,1023.2,2009,30,3,15.0,5.800000000000001,5.0,0.0,2,84.0,-1.0,150.8918168,-1.8369701987210287e-16,1.0,-1.0,-34.41315164,1,0,7.0,13.0,0.7071067811865474,1
19529,9.6,48.0,74.0,1013.7,2009,5,4,35.0,5.300000000000001,1.0,0.0,2,68.0,0.7071067811865476,150.8918168,0.38268343236509,5.0,-0.9238795325112866,-34.41315164,1,0,3.2,6.0,0.3826834323650898,0
19530,10.4,39.0,61.0,1024.9,2009,7,4,28.0,3.799999999999999,2.0,0.0,2,63.0,-0.9238795325112866,150.8918168,-1.8369701987210287e-16,1.0,-1.0,-34.41315164,1,0,4.8,26.0,0.38268343236509,0
19531,10.8,31.0,66.0,1025.1,2009,8,4,13.0,6.0,1.0,0.0,2,65.0,-0.7071067811865477,150.8918168,-1.8369701987210287e-16,0.0,-1.0,-34.41315164,1,0,4.6,20.0,0.7071067811865474,0
19532,10.8,35.0,68.0,1022.3,2009,9,4,15.0,6.9,1.0,0.0,2,71.0,0.9238795325112868,150.8918168,0.7071067811865474,2.0,-0.7071067811865477,-34.41315164,1,0,2.8,6.0,-0.7071067811865475,0
19533,8.9,37.0,78.0,1021.1,2009,10,4,11.0,5.600000000000001,3.0,0.0,2,64.0,1.0,150.8918168,6.123233995736766e-17,8.0,1.0,-34.41315164,1,0,4.8,6.0,6.123233995736766e-17,0
19534,5.0,19.0,78.0,1022.9,2009,11,4,7.0,4.900000000000002,8.0,0.0,2,81.0,0.9238795325112868,150.8918168,-1.8369701987210287e-16,7.0,-1.0,-34.41315164,1,0,2.6,7.0,6.123233995736766e-17,1
19535,8.6,59.0,21.0,1005.8,2009,15,4,26.0,11.5,1.0,0.0,2,51.0,0.3826834323650899,150.8918168,-0.9238795325112868,1.0,0.3826834323650899,-34.41315164,1,0,1.8,33.0,-0.9238795325112868,0
19536,10.8,43.0,55.0,1010.9,2009,16,4,35.0,9.0,5.0,0.0,2,32.0,0.7071067811865476,150.8918168,-1.0,5.0,1.2246467991473532e-16,-34.41315164,1,0,7.2,7.0,0.7071067811865476,0
19537,10.6,41.0,61.0,1016.5,2009,17,4,30.0,7.6,1.0,0.0,2,38.0,-0.9238795325112866,150.8918168,-0.7071067811865479,1.0,-0.7071067811865471,-34.41315164,1,0,4.4,15.0,-1.8369701987210287e-16,0
19538,10.4,56.0,63.0,1018.9,2009,18,4,39.0,4.800000000000001,1.0,0.0,2,65.0,-0.9238795325112866,150.8918168,-0.7071067811865479,0.0,-0.7071067811865471,-34.41315164,1,0,3.0,20.0,-1.8369701987210287e-16,0
19539,7.6,70.0,89.0,1019.6,2009,19,4,35.0,2.099999999999998,8.0,0.0,2,75.0,-1.0,150.8918168,-0.3826834323650903,8.0,-0.9238795325112864,-34.41315164,1,0,3.6,35.0,0.38268343236509,1
19540,1.0,52.0,77.0,1006.2,2009,24,4,22.0,7.6,1.0,0.0,2,68.0,0.7071067811865476,150.8918168,0.3826834323650898,7.0,0.9238795325112868,-34.41315164,1,0,2.8,11.0,6.123233995736766e-17,0
19541,3.3,59.0,39.0,1001.7,2009,25,4,24.0,8.6,3.0,0.8,2,56.0,0.3826834323650899,150.8918168,-0.7071067811865475,7.0,0.7071067811865476,-34.41315164,1,0,2.0,11.0,-0.7071067811865475,0
19542,6.0,48.0,33.0,1015.5,2009,28,4,22.0,11.0,3.0,0.0,2,59.0,1.2246467991473532e-16,150.8918168,0.7071067811865474,4.0,-0.7071067811865477,-34.41315164,1,0,1.8,7.0,-1.0,0
19543,5.9,39.0,63.0,1020.5,2009,29,4,26.0,4.4,8.0,0.0,2,55.0,-1.0,150.8918168,-0.3826834323650903,3.0,-0.9238795325112864,-34.41315164,1,0,2.4,22.0,0.38268343236509,0
19544,8.6,54.0,72.0,1020.9,2009,30,4,28.0,5.100000000000001,8.0,0.0,2,72.0,-1.0,150.8918168,-0.3826834323650903,8.0,-0.9238795325112864,-34.41315164,1,0,2.0,22.0,-1.8369701987210287e-16,0
19545,6.7,31.0,54.0,1020.9,2009,1,5,22.0,10.099999999999998,1.0,0.0,2,62.0,0.7071067811865476,150.8918168,-0.7071067811865475,8.0,0.7071067811865476,-34.41315164,1,0,2.2,11.0,0.7071067811865476,0
19546,9.8,44.0,65.0,1023.9,2009,2,5,31.0,7.999999999999998,1.0,0.0,2,61.0,-0.9238795325112866,150.8918168,-0.7071067811865479,1.0,-0.7071067811865471,-34.41315164,1,0,2.2,19.0,-1.8369701987210287e-16,0
19547,9.6,31.0,64.0,1026.1,2009,3,5,19.0,5.100000000000001,1.0,0.0,2,64.0,-0.9238795325112866,150.8918168,-0.3826834323650903,0.0,-0.9238795325112864,-34.41315164,1,0,1.8,20.0,-1.8369701987210287e-16,0
19548,9.6,28.0,62.0,1026.0,2009,4,5,13.0,8.8,1.0,0.0,2,67.0,-0.7071067811865477,150.8918168,-0.9238795325112868,1.0,0.3826834323650899,-34.41315164,1,0,2.6,13.0,-0.7071067811865479,0
19549,8.8,48.0,60.0,1029.0,2009,5,5,24.0,4.200000000000001,3.0,0.0,2,67.0,-0.9238795325112866,150.8918168,-0.3826834323650903,7.0,-0.9238795325112864,-34.41315164,1,0,2.2,26.0,-0.9238795325112868,1
19550,5.1,28.0,64.0,1023.5,2009,6,5,24.0,8.2,1.0,1.2,2,74.0,0.7071067811865476,150.8918168,-0.7071067811865475,8.0,0.7071067811865476,-34.41315164,1,1,2.2,15.0,0.9238795325112868,0
19551,9.3,30.0,59.0,1022.2,2009,7,5,20.0,8.2,1.0,0.0,2,57.0,-0.7071067811865477,150.8918168,-1.0,1.0,1.2246467991473532e-16,-34.41315164,1,0,1.6,7.0,0.7071067811865474,0
19552,9.6,43.0,62.0,1025.6,2009,8,5,31.0,5.099999999999998,1.0,0.0,2,61.0,-0.9238795325112866,150.8918168,-0.7071067811865479,0.0,-0.7071067811865471,-34.41315164,1,0,1.6,24.0,0.38268343236509,0
19553,9.6,39.0,59.0,1020.9,2009,9,5,17.0,8.299999999999999,1.0,0.0,2,57.0,-0.7071067811865477,150.8918168,-0.7071067811865475,0.0,0.7071067811865476,-34.41315164,1,0,2.2,11.0,0.38268343236509,0
19554,7.8,46.0,65.0,1024.2,2009,10,5,26.0,4.800000000000001,4.0,0.2,2,87.0,-0.9238795325112866,150.8918168,-0.7071067811865479,1.0,-0.7071067811865471,-34.41315164,1,0,2.0,15.0,-0.3826834323650903,1
19555,8.5,30.0,64.0,1018.1,2009,12,5,15.0,7.400000000000002,8.0,0.0,2,68.0,-0.7071067811865477,150.8918168,-1.0,2.0,1.2246467991473532e-16,-34.41315164,1,0,2.0,2.0,0.38268343236509,0
19556,9.3,35.0,32.0,1012.5,2009,13,5,19.0,10.0,1.0,0.0,2,56.0,-0.3826834323650896,150.8918168,-0.9238795325112868,1.0,0.3826834323650899,-34.41315164,1,0,2.4,13.0,-0.9238795325112868,0
19557,1.7,52.0,34.0,1010.7,2009,14,5,20.0,9.7,7.0,0.0,2,49.0,1.2246467991473532e-16,150.8918168,0.3826834323650898,7.0,0.9238795325112868,-34.41315164,1,0,3.4,9.0,-1.0,0
19558,8.8,31.0,51.0,1017.7,2009,17,5,9.0,6.399999999999999,2.0,0.0,2,50.0,-0.3826834323650904,150.8918168,-0.9238795325112868,0.0,-0.3826834323650896,-34.41315164,1,0,3.0,13.0,-0.7071067811865479,0
19559,9.1,24.0,70.0,1023.8,2009,18,5,11.0,7.4,1.0,0.0,2,71.0,-0.7071067811865477,150.8918168,-0.3826834323650903,1.0,-0.9238795325112864,-34.41315164,1,0,2.0,13.0,0.7071067811865474,1
19560,4.8,46.0,65.0,1022.2,2009,19,5,26.0,7.0,6.0,1.4,2,83.0,0.0,150.8918168,-0.9238795325112868,8.0,-0.3826834323650896,-34.41315164,1,1,2.2,9.0,0.3826834323650898,1
19561,3.1,39.0,65.0,1026.0,2009,24,5,17.0,1.8000000000000007,5.0,0.0,2,66.0,0.0,150.8918168,1.0,4.0,0.0,-34.41315164,1,0,2.8,28.0,1.0,0
19562,5.9,57.0,76.0,1023.3,2009,29,5,35.0,4.6,8.0,0.8,2,64.0,-0.9238795325112864,150.8918168,-0.3826834323650903,5.0,-0.9238795325112864,-34.41315164,1,0,1.4,19.0,-0.3826834323650903,0
19563,0.1,37.0,66.0,1030.9,2009,1,6,15.0,2.299999999999999,8.0,0.0,2,52.0,0.0,150.8918168,0.9238795325112864,8.0,-0.3826834323650904,-34.41315164,1,0,1.2,9.0,0.7071067811865476,1
19564,0.4,28.0,75.0,1016.1,2009,4,6,9.0,6.699999999999999,8.0,1.6,2,84.0,0.9238795325112868,150.8918168,-0.9238795325112868,7.0,-0.3826834323650896,-34.41315164,1,1,0.6,6.0,-0.7071067811865475,0
19565,5.6,44.0,42.0,1009.4,2009,6,6,15.0,7.200000000000001,7.0,0.0,2,54.0,0.3826834323650899,150.8918168,-0.3826834323650903,8.0,-0.9238795325112864,-34.41315164,1,0,1.0,19.0,-1.0,0
