,sunshine,windgustspeed,humidity3pm,pressure3pm,year,day,month,windspeed3pm,temp_amplitude,cloud3pm,rainfall,climat,humidity9am,winddir3pm_sin,longitude,winddir9am_cos,cloud9am,winddir9am_sin,latitude,geography,raintoday,evaporation,windspeed9am,windgustdir_cos,raintomorrow
3802,12.3,39.0,21.0,1003.5,2009,4,2,7.0,17.299999999999997,4.0,1.6,1,50.0,-0.3826834323650896,145.6644082,0.7071067811865476,0.0,0.7071067811865476,-31.06808721,2,1,12.6,17.0,0.9238795325112868,0
3803,12.6,37.0,14.0,1003.3,2009,5,2,7.0,16.2,3.0,0.0,1,33.0,1.0,145.6644082,6.123233995736766e-17,1.0,1.0,-31.06808721,2,0,14.2,15.0,-0.3826834323650895,0
3804,12.1,28.0,16.0,1005.2,2009,6,2,13.0,14.4,2.0,0.0,1,25.0,0.9238795325112868,145.6644082,-0.3826834323650895,1.0,0.9238795325112868,-31.06808721,2,0,13.0,9.0,-0.9238795325112868,0
3805,12.3,44.0,19.0,1010.1,2009,11,2,24.0,11.8,0.0,0.0,1,38.0,-1.0,145.6644082,-0.3826834323650903,0.0,-0.9238795325112864,-31.06808721,2,0,11.6,22.0,-0.7071067811865479,0
3806,10.0,37.0,25.0,1010.0,2009,12,2,13.0,15.6,6.0,0.0,1,44.0,-0.7071067811865477,145.6644082,-1.8369701987210287e-16,6.0,-1.0,-31.06808721,2,0,9.6,9.0,-1.8369701987210287e-16,0
3807,2.3,63.0,53.0,1012.2,2009,13,2,35.0,6.5,7.0,0.6,1,66.0,0.0,145.6644082,1.0,7.0,0.0,-31.06808721,2,0,8.0,35.0,1.0,1
3808,0.0,48.0,97.0,1010.7,2009,16,2,20.0,2.3000000000000007,7.0,0.0,1,65.0,-0.7071067811865477,145.6644082,0.7071067811865474,7.0,-0.7071067811865477,-31.06808721,2,0,6.0,19.0,0.9238795325112864,1
3809,10.0,30.0,53.0,1006.2,2009,18,2,15.0,10.9,6.0,1.6,1,69.0,-0.3826834323650904,145.6644082,1.0,3.0,0.0,-31.06808721,2,1,2.0,19.0,1.0,0
3810,10.7,26.0,28.0,1007.1,2009,19,2,13.0,13.8,3.0,0.0,1,66.0,-1.0,145.6644082,1.0,0.0,0.0,-31.06808721,2,0,5.2,6.0,0.38268343236509,0
3811,11.6,31.0,19.0,1009.6,2009,20,2,4.0,13.6,4.0,0.0,1,45.0,-0.9238795325112866,145.6644082,-0.9238795325112868,2.0,-0.3826834323650896,-31.06808721,2,0,6.6,9.0,-0.7071067811865479,0
3812,12.4,31.0,25.0,1010.8,2009,21,2,11.0,11.8,1.0,0.0,1,39.0,-0.9238795325112864,145.6644082,-1.8369701987210287e-16,1.0,-1.0,-31.06808721,2,0,9.0,13.0,-1.8369701987210287e-16,0
3813,12.4,39.0,19.0,1011.2,2009,22,2,9.0,17.099999999999998,2.0,0.0,1,52.0,0.9238795325112868,145.6644082,1.0,0.0,0.0,-31.06808721,2,0,10.2,15.0,-0.9238795325112868,0
3814,10.2,43.0,30.0,1010.4,2009,23,2,24.0,13.200000000000005,4.0,0.0,1,53.0,0.9238795325112868,145.6644082,0.3826834323650898,3.0,0.9238795325112868,-31.06808721,2,0,9.0,22.0,-1.8369701987210287e-16,1
3815,9.0,46.0,34.0,1011.7,2009,24,2,22.0,13.700000000000005,4.0,2.0,1,60.0,0.7071067811865476,145.6644082,0.3826834323650898,3.0,0.9238795325112868,-31.06808721,2,1,10.0,15.0,1.0,0
3816,12.1,31.0,32.0,1013.2,2009,25,2,9.0,14.400000000000002,2.0,0.8,1,69.0,-0.7071067811865471,145.6644082,-0.3826834323650903,2.0,-0.9238795325112864,-31.06808721,2,0,7.4,11.0,-0.9238795325112868,0
3817,12.0,24.0,19.0,1013.0,2009,26,2,7.0,15.9,1.0,0.0,1,25.0,-0.3826834323650896,145.6644082,0.9238795325112864,0.0,-0.3826834323650904,-31.06808721,2,0,8.4,13.0,0.9238795325112864,0
3818,12.3,39.0,22.0,1011.7,2009,27,2,7.0,13.6,1.0,0.0,1,55.0,1.0,145.6644082,0.9238795325112868,1.0,0.3826834323650898,-31.06808721,2,0,9.2,26.0,0.7071067811865476,0
3819,12.0,41.0,18.0,1008.1,2009,28,2,19.0,14.7,2.0,0.0,1,41.0,0.3826834323650899,145.6644082,6.123233995736766e-17,6.0,1.0,-31.06808721,2,0,9.4,17.0,-0.9238795325112868,0
3820,10.7,30.0,14.0,1010.1,2009,1,3,11.0,15.9,3.0,0.0,1,33.0,-1.0,145.6644082,-0.7071067811865479,6.0,-0.7071067811865471,-31.06808721,2,0,12.4,2.0,-0.3826834323650903,0
3821,3.0,30.0,31.0,1012.7,2009,2,3,6.0,11.1,6.0,0.0,1,31.0,0.7071067811865476,145.6644082,1.0,7.0,0.0,-31.06808721,2,0,10.4,7.0,0.7071067811865474,0
3822,8.4,65.0,20.0,1008.6,2009,3,3,28.0,15.9,1.0,0.0,1,28.0,0.9238795325112868,145.6644082,0.7071067811865476,7.0,0.7071067811865476,-31.06808721,2,0,7.2,19.0,-1.0,0
3823,11.5,46.0,29.0,1014.2,2009,5,3,17.0,10.500000000000002,0.0,0.0,1,50.0,-0.9238795325112864,145.6644082,-0.3826834323650903,1.0,-0.9238795325112864,-31.06808721,2,0,11.0,20.0,-0.3826834323650903,0
3824,12.1,41.0,28.0,1012.0,2009,6,3,9.0,14.499999999999998,0.0,0.0,1,52.0,-0.3826834323650896,145.6644082,-0.3826834323650903,0.0,-0.9238795325112864,-31.06808721,2,0,8.4,11.0,-0.9238795325112868,0
3825,12.0,26.0,18.0,1012.4,2009,7,3,7.0,16.5,0.0,0.0,1,42.0,0.7071067811865476,145.6644082,0.9238795325112864,0.0,-0.3826834323650904,-31.06808721,2,0,8.0,11.0,-0.7071067811865479,0
3826,12.0,46.0,13.0,1012.0,2009,8,3,11.0,16.700000000000003,0.0,0.0,1,29.0,-0.3826834323650904,145.6644082,0.7071067811865474,0.0,-0.7071067811865477,-31.06808721,2,0,9.4,15.0,1.0,0
3827,11.2,41.0,29.0,1013.2,2009,9,3,9.0,12.299999999999995,6.0,0.0,1,52.0,0.3826834323650898,145.6644082,0.9238795325112868,3.0,0.3826834323650898,-31.06808721,2,0,10.4,24.0,1.0,0
3828,4.8,61.0,34.0,1013.7,2009,10,3,11.0,9.5,7.0,0.0,1,49.0,0.0,145.6644082,0.9238795325112868,7.0,0.3826834323650898,-31.06808721,2,0,10.8,30.0,-0.7071067811865479,0
3829,10.5,46.0,34.0,1014.4,2009,11,3,19.0,11.9,1.0,0.0,1,54.0,0.3826834323650898,145.6644082,0.9238795325112868,1.0,0.3826834323650898,-31.06808721,2,0,6.8,26.0,0.9238795325112864,0
3830,5.8,48.0,35.0,1013.2,2009,12,3,20.0,10.6,5.0,0.0,1,54.0,1.0,145.6644082,0.9238795325112868,6.0,0.3826834323650898,-31.06808721,2,0,11.2,28.0,0.3826834323650898,1
3831,11.1,39.0,25.0,1012.2,2009,15,3,13.0,8.3,0.0,0.0,1,47.0,-0.7071067811865471,145.6644082,0.38268343236509,1.0,-0.9238795325112866,-31.06808721,2,0,10.4,17.0,-1.8369701987210287e-16,0
3832,10.9,41.0,34.0,1012.6,2009,16,3,15.0,15.2,3.0,0.0,1,43.0,-0.7071067811865471,145.6644082,-0.7071067811865479,0.0,-0.7071067811865471,-31.06808721,2,0,7.6,9.0,-0.3826834323650903,0
3833,11.8,30.0,25.0,1013.6,2009,17,3,9.0,13.7,0.0,0.0,1,58.0,-1.0,145.6644082,-0.3826834323650903,0.0,-0.9238795325112864,-31.06808721,2,0,6.8,11.0,-0.3826834323650903,0
3834,11.8,28.0,23.0,1012.9,2009,18,3,9.0,15.6,0.0,0.0,1,41.0,0.0,145.6644082,0.9238795325112864,0.0,-0.3826834323650904,-31.06808721,2,0,6.4,11.0,0.9238795325112864,0
3835,11.3,24.0,16.0,1012.7,2009,19,3,9.0,16.999999999999996,1.0,0.0,1,39.0,-0.9238795325112864,145.6644082,1.0,5.0,0.0,-31.06808721,2,0,6.0,4.0,-0.7071067811865479,0
3836,11.6,39.0,9.0,1011.9,2009,20,3,6.0,16.299999999999997,1.0,0.0,1,29.0,-0.3826834323650896,145.6644082,0.9238795325112864,0.0,-0.3826834323650904,-31.06808721,2,0,8.0,7.0,1.0,0
3837,11.4,28.0,14.0,1011.9,2009,21,3,7.0,15.1,3.0,0.0,1,40.0,-0.7071067811865477,145.6644082,0.9238795325112868,1.0,0.3826834323650898,-31.06808721,2,0,9.0,13.0,0.9238795325112868,0
3838,7.9,28.0,19.0,1011.9,2009,22,3,13.0,13.4,1.0,0.0,1,46.0,0.3826834323650899,145.6644082,0.7071067811865476,7.0,0.7071067811865476,-31.06808721,2,0,10.2,13.0,-0.3826834323650895,0
3839,10.8,35.0,17.0,1012.5,2009,23,3,15.0,14.599999999999998,1.0,0.0,1,35.0,0.3826834323650899,145.6644082,6.123233995736766e-17,2.0,1.0,-31.06808721,2,0,9.0,9.0,6.123233995736766e-17,0
3840,11.1,43.0,12.0,1013.7,2009,24,3,20.0,17.8,1.0,0.0,1,30.0,0.7071067811865476,145.6644082,6.123233995736766e-17,1.0,1.0,-31.06808721,2,0,10.2,15.0,-0.3826834323650895,0
3841,6.6,37.0,13.0,1016.8,2009,26,3,9.0,14.5,4.0,0.0,1,31.0,0.7071067811865476,145.6644082,0.3826834323650898,5.0,0.9238795325112868,-31.06808721,2,0,11.4,13.0,-0.3826834323650895,0
3842,10.3,33.0,18.0,1019.3,2009,27,3,11.0,10.4,1.0,0.2,1,46.0,-1.0,145.6644082,0.38268343236509,3.0,-0.9238795325112866,-31.06808721,2,0,11.4,13.0,0.7071067811865474,0
3843,11.4,37.0,23.0,1018.9,2009,28,3,6.0,15.1,1.0,0.0,1,52.0,-0.9238795325112866,145.6644082,0.9238795325112868,0.0,0.3826834323650898,-31.06808721,2,0,9.8,20.0,0.9238795325112868,0
3844,11.1,26.0,18.0,1017.3,2009,29,3,7.0,15.0,6.0,0.0,1,40.0,-0.3826834323650904,145.6644082,0.9238795325112868,5.0,0.3826834323650898,-31.06808721,2,0,7.8,13.0,-0.9238795325112868,0
3845,11.1,33.0,24.0,1016.3,2009,30,3,9.0,13.7,1.0,0.0,1,43.0,-0.9238795325112866,145.6644082,1.0,3.0,0.0,-31.06808721,2,0,7.0,17.0,0.7071067811865474,0
3846,11.2,44.0,36.0,1014.1,2009,1,4,19.0,12.6,6.0,0.0,1,55.0,-0.7071067811865477,145.6644082,0.7071067811865474,1.0,-0.7071067811865477,-31.06808721,2,0,8.4,15.0,0.7071067811865474,0
3847,11.2,37.0,40.0,1015.1,2009,2,4,20.0,12.1,6.0,0.0,1,67.0,-0.3826834323650904,145.6644082,1.0,0.0,0.0,-31.06808721,2,0,8.8,19.0,0.9238795325112864,0
3848,10.3,31.0,36.0,1014.8,2009,3,4,9.0,11.799999999999995,6.0,0.0,1,60.0,0.3826834323650899,145.6644082,0.9238795325112868,2.0,0.3826834323650898,-31.06808721,2,0,6.8,19.0,6.123233995736766e-17,0
3849,11.2,43.0,30.0,1018.0,2009,4,4,11.0,8.700000000000001,0.0,0.2,1,51.0,-1.0,145.6644082,-1.8369701987210287e-16,0.0,-1.0,-31.06808721,2,0,8.2,17.0,-1.8369701987210287e-16,0
3850,11.2,31.0,17.0,1016.3,2009,5,4,15.0,14.7,0.0,0.0,1,40.0,-0.7071067811865471,145.6644082,0.38268343236509,0.0,-0.9238795325112866,-31.06808721,2,0,7.0,11.0,-0.3826834323650903,0
3851,11.0,43.0,23.0,1018.6,2009,6,4,15.0,12.6,0.0,0.0,1,53.0,-1.0,145.6644082,0.38268343236509,0.0,-0.9238795325112866,-31.06808721,2,0,6.2,17.0,-0.3826834323650903,0
3852,11.2,31.0,26.0,1020.0,2009,7,4,13.0,16.200000000000003,0.0,0.0,1,44.0,-0.9238795325112866,145.6644082,-1.8369701987210287e-16,0.0,-1.0,-31.06808721,2,0,7.6,13.0,-0.3826834323650903,0
3853,9.0,35.0,32.0,1019.8,2009,8,4,11.0,14.9,3.0,0.0,1,57.0,0.3826834323650898,145.6644082,0.9238795325112868,1.0,0.3826834323650898,-31.06808721,2,0,5.8,24.0,0.9238795325112868,0
3854,5.5,43.0,32.0,1016.9,2009,9,4,15.0,11.599999999999998,7.0,0.0,1,45.0,0.3826834323650898,145.6644082,0.9238795325112868,7.0,0.3826834323650898,-31.06808721,2,0,6.6,15.0,-0.9238795325112868,1
3855,4.4,24.0,71.0,1016.4,2009,13,4,9.0,7.699999999999999,7.0,0.0,1,92.0,0.0,145.6644082,0.9238795325112864,7.0,-0.3826834323650904,-31.06808721,2,0,1.8,6.0,0.9238795325112868,0
3856,11.1,39.0,23.0,1012.0,2009,15,4,22.0,13.9,1.0,0.0,1,56.0,-0.3826834323650896,145.6644082,-0.7071067811865475,0.0,0.7071067811865476,-31.06808721,2,0,2.8,15.0,-0.9238795325112868,0
3857,9.8,33.0,22.0,1011.2,2009,16,4,15.0,14.499999999999998,2.0,0.0,1,52.0,0.3826834323650899,145.6644082,0.9238795325112868,5.0,0.3826834323650898,-31.06808721,2,0,8.0,13.0,-0.7071067811865475,0
3858,11.0,28.0,27.0,1015.7,2009,17,4,13.0,12.1,0.0,0.0,1,38.0,-0.9238795325112864,145.6644082,0.38268343236509,0.0,-0.9238795325112866,-31.06808721,2,0,5.0,11.0,-0.3826834323650903,0
3859,11.0,35.0,29.0,1018.2,2009,18,4,15.0,12.6,0.0,0.0,1,50.0,-1.0,145.6644082,-1.8369701987210287e-16,0.0,-1.0,-31.06808721,2,0,5.0,7.0,-1.8369701987210287e-16,0
3860,10.9,26.0,25.0,1016.3,2009,19,4,9.0,14.2,0.0,0.0,1,46.0,-0.9238795325112866,145.6644082,0.38268343236509,0.0,-0.9238795325112866,-31.06808721,2,0,5.0,7.0,0.9238795325112864,0
3861,11.2,31.0,23.0,1016.1,2009,20,4,15.0,10.8,1.0,0.0,1,52.0,-1.0,145.6644082,1.0,0.0,0.0,-31.06808721,2,0,5.2,13.0,0.7071067811865474,0
3862,10.9,35.0,33.0,1016.8,2009,21,4,13.0,12.1,1.0,0.0,1,52.0,-0.3826834323650904,145.6644082,1.0,1.0,0.0,-31.06808721,2,0,6.2,19.0,0.9238795325112864,0
3863,9.9,31.0,30.0,1018.0,2009,22,4,15.0,12.3,1.0,0.0,1,58.0,-0.7071067811865477,145.6644082,0.9238795325112864,4.0,-0.3826834323650904,-31.06808721,2,0,5.0,15.0,1.0,0
3864,11.0,33.0,28.0,1013.7,2009,23,4,9.0,13.9,4.0,0.0,1,57.0,0.0,145.6644082,0.9238795325112868,0.0,0.3826834323650898,-31.06808721,2,0,4.4,20.0,0.7071067811865476,0
3865,4.3,57.0,36.0,1003.6,2009,24,4,24.0,7.900000000000002,6.0,0.0,1,51.0,0.9238795325112868,145.6644082,-0.7071067811865475,8.0,0.7071067811865476,-31.06808721,2,0,7.0,6.0,-0.9238795325112868,0
3866,10.6,46.0,36.0,1006.0,2009,25,4,24.0,10.7,5.0,0.6,1,64.0,0.3826834323650899,145.6644082,-0.9238795325112868,1.0,-0.3826834323650896,-31.06808721,2,0,5.0,13.0,-0.7071067811865475,0
3867,9.0,63.0,37.0,1010.7,2009,26,4,19.0,7.199999999999999,6.0,1.0,1,54.0,1.2246467991473532e-16,145.6644082,-0.9238795325112868,1.0,-0.3826834323650896,-31.06808721,2,0,5.6,22.0,-0.9238795325112868,0
3868,10.3,52.0,34.0,1015.2,2009,27,4,17.0,14.0,1.0,0.0,1,58.0,0.3826834323650899,145.6644082,-0.9238795325112868,0.0,-0.3826834323650896,-31.06808721,2,0,4.8,9.0,-0.9238795325112868,0
3869,8.0,35.0,41.0,1018.6,2009,28,4,19.0,7.499999999999998,3.0,1.0,1,78.0,-0.7071067811865471,145.6644082,-0.7071067811865479,7.0,-0.7071067811865471,-31.06808721,2,0,4.2,17.0,-0.9238795325112868,0
3870,9.6,33.0,34.0,1018.9,2009,29,4,11.0,10.8,2.0,0.0,1,57.0,-0.7071067811865471,145.6644082,0.38268343236509,7.0,-0.9238795325112866,-31.06808721,2,0,4.0,4.0,-0.7071067811865479,0
3871,7.8,17.0,31.0,1021.6,2009,1,5,2.0,13.1,6.0,0.0,1,49.0,-0.9238795325112866,145.6644082,0.9238795325112864,6.0,-0.3826834323650904,-31.06808721,2,0,3.0,7.0,0.9238795325112864,0
3872,10.6,28.0,29.0,1022.5,2009,2,5,15.0,14.000000000000002,1.0,0.0,1,39.0,-0.9238795325112866,145.6644082,0.7071067811865474,0.0,-0.7071067811865477,-31.06808721,2,0,2.4,7.0,-1.8369701987210287e-16,0
3873,10.7,30.0,22.0,1023.5,2009,3,5,17.0,15.3,1.0,0.0,1,54.0,-0.3826834323650904,145.6644082,0.7071067811865474,0.0,-0.7071067811865477,-31.06808721,2,0,4.2,9.0,0.9238795325112864,0
3874,10.7,22.0,25.0,1025.8,2009,4,5,9.0,14.8,1.0,0.0,1,55.0,-0.9238795325112864,145.6644082,0.7071067811865474,0.0,-0.7071067811865477,-31.06808721,2,0,4.2,11.0,0.9238795325112864,0
3875,10.4,22.0,18.0,1025.9,2009,5,5,13.0,13.400000000000002,2.0,0.0,1,41.0,-0.9238795325112866,145.6644082,0.9238795325112864,1.0,-0.3826834323650904,-31.06808721,2,0,4.8,7.0,-1.8369701987210287e-16,0
3876,10.6,20.0,25.0,1023.0,2009,6,5,9.0,18.0,3.0,0.0,1,45.0,-1.0,145.6644082,0.7071067811865476,1.0,0.7071067811865476,-31.06808721,2,0,4.6,9.0,-0.7071067811865479,0
3877,10.4,26.0,25.0,1022.7,2009,7,5,9.0,15.6,1.0,0.0,1,45.0,-0.7071067811865477,145.6644082,-1.8369701987210287e-16,1.0,-1.0,-31.06808721,2,0,4.0,9.0,0.7071067811865474,0
3878,10.5,24.0,27.0,1024.3,2009,8,5,13.0,14.2,0.0,0.0,1,65.0,-0.9238795325112864,145.6644082,-1.8369701987210287e-16,0.0,-1.0,-31.06808721,2,0,4.0,9.0,-0.3826834323650903,0
3879,10.5,24.0,27.0,1020.7,2009,9,5,11.0,16.0,0.0,0.0,1,55.0,-1.0,145.6644082,-1.8369701987210287e-16,0.0,-1.0,-31.06808721,2,0,4.0,4.0,-0.3826834323650903,0
3880,10.4,22.0,25.0,1019.1,2009,10,5,9.0,15.5,0.0,0.0,1,45.0,-0.3826834323650904,145.6644082,0.7071067811865474,0.0,-0.7071067811865477,-31.06808721,2,0,3.4,6.0,-0.7071067811865479,0
3881,9.3,30.0,27.0,1019.2,2009,11,5,9.0,12.999999999999998,4.0,0.0,1,52.0,0.3826834323650898,145.6644082,0.9238795325112868,0.0,0.3826834323650898,-31.06808721,2,0,4.2,17.0,0.9238795325112868,0
3882,8.7,24.0,29.0,1018.0,2009,12,5,9.0,13.5,4.0,0.0,1,42.0,-0.7071067811865471,145.6644082,0.7071067811865476,0.0,0.7071067811865476,-31.06808721,2,0,4.0,13.0,-1.8369701987210287e-16,0
3883,10.2,33.0,30.0,1016.4,2009,13,5,20.0,12.2,4.0,0.0,1,45.0,-0.3826834323650896,145.6644082,1.0,1.0,0.0,-31.06808721,2,0,3.4,2.0,-0.9238795325112868,0
3884,10.0,31.0,35.0,1016.6,2009,14,5,15.0,14.999999999999998,3.0,0.0,1,51.0,-0.3826834323650896,145.6644082,-0.7071067811865479,0.0,-0.7071067811865471,-31.06808721,2,0,4.6,6.0,-0.9238795325112868,0
3885,10.4,37.0,32.0,1016.6,2009,15,5,19.0,13.7,1.0,0.0,1,50.0,1.2246467991473532e-16,145.6644082,-1.0,1.0,1.2246467991473532e-16,-31.06808721,2,0,3.4,9.0,-0.9238795325112868,0
3886,7.6,39.0,46.0,1016.4,2009,16,5,17.0,11.8,6.0,0.0,1,56.0,-0.3826834323650896,145.6644082,-0.9238795325112868,2.0,-0.3826834323650896,-31.06808721,2,0,4.4,17.0,-0.7071067811865479,0
3887,6.9,31.0,35.0,1018.5,2009,17,5,17.0,11.599999999999998,6.0,0.0,1,64.0,-1.0,145.6644082,-1.8369701987210287e-16,7.0,-1.0,-31.06808721,2,0,3.6,7.0,-1.8369701987210287e-16,0
3888,10.1,46.0,49.0,1015.4,2009,22,5,20.0,9.9,3.0,0.2,1,64.0,-0.3826834323650904,145.6644082,0.7071067811865474,1.0,-0.7071067811865477,-31.06808721,2,0,2.8,11.0,0.9238795325112864,0
3889,10.2,44.0,50.0,1015.7,2009,23,5,19.0,10.3,4.0,0.0,1,68.0,0.3826834323650898,145.6644082,1.0,2.0,0.0,-31.06808721,2,0,4.0,24.0,1.0,0
3890,9.9,44.0,49.0,1019.0,2009,24,5,19.0,9.7,2.0,0.0,1,66.0,0.3826834323650898,145.6644082,0.9238795325112868,2.0,0.3826834323650898,-31.06808721,2,0,4.0,24.0,0.9238795325112868,0
3891,6.3,44.0,50.0,1019.1,2009,25,5,17.0,8.0,5.0,0.0,1,67.0,0.9238795325112868,145.6644082,0.7071067811865476,6.0,0.7071067811865476,-31.06808721,2,0,4.6,24.0,0.7071067811865476,0
3892,2.8,26.0,63.0,1018.5,2009,26,5,2.0,8.3,7.0,1.0,1,87.0,1.0,145.6644082,0.3826834323650898,7.0,0.9238795325112868,-31.06808721,2,0,3.8,13.0,0.7071067811865476,1
3893,9.4,24.0,44.0,1020.5,2009,28,5,13.0,8.7,2.0,0.0,1,74.0,-0.9238795325112864,145.6644082,-1.8369701987210287e-16,3.0,-1.0,-31.06808721,2,0,0.8,6.0,-0.3826834323650903,0
3894,9.3,28.0,45.0,1021.8,2009,29,5,11.0,13.2,4.0,0.0,1,82.0,-0.3826834323650896,145.6644082,-0.3826834323650903,2.0,-0.9238795325112864,-31.06808721,2,0,2.4,6.0,-0.7071067811865479,0
3895,9.7,37.0,52.0,1023.6,2009,30,5,15.0,10.9,4.0,0.0,1,74.0,-0.3826834323650904,145.6644082,0.9238795325112864,0.0,-0.3826834323650904,-31.06808721,2,0,2.2,17.0,0.9238795325112864,0
3896,0.6,43.0,63.0,1025.2,2009,31,5,13.0,4.9,8.0,0.0,1,76.0,0.3826834323650898,145.6644082,1.0,8.0,0.0,-31.06808721,2,0,2.6,19.0,1.0,1
3897,8.3,26.0,40.0,1017.1,2009,4,6,6.0,7.000000000000002,4.0,0.2,1,97.0,0.3826834323650899,145.6644082,0.38268343236509,7.0,-0.9238795325112866,-31.06808721,2,0,0.6,6.0,-0.7071067811865479,0
3898,9.3,15.0,40.0,1015.5,2009,5,6,11.0,10.7,3.0,0.0,1,86.0,-0.7071067811865471,145.6644082,-0.3826834323650903,3.0,-0.9238795325112864,-31.06808721,2,0,2.2,7.0,-0.7071067811865479,0
3899,4.1,28.0,92.0,1011.2,2009,6,6,9.0,9.8,7.0,0.0,1,72.0,-0.3826834323650896,145.6644082,0.3826834323650898,5.0,0.9238795325112868,-31.06808721,2,0,1.6,17.0,0.7071067811865476,1
3900,8.3,31.0,55.0,1013.5,2009,8,6,22.0,7.0,8.0,0.0,1,78.0,-0.3826834323650896,145.6644082,-0.9238795325112868,1.0,-0.3826834323650896,-31.06808721,2,0,1.0,17.0,-0.9238795325112868,0
3901,6.2,46.0,57.0,1015.1,2009,9,6,24.0,8.8,7.0,0.8,1,84.0,1.2246467991473532e-16,145.6644082,-1.0,1.0,1.2246467991473532e-16,-31.06808721,2,0,2.8,13.0,-1.0,0
3902,9.6,31.0,46.0,1024.1,2009,11,6,11.0,11.9,1.0,0.0,1,79.0,-0.7071067811865471,145.6644082,-0.7071067811865479,0.0,-0.7071067811865471,-31.06808721,2,0,2.8,4.0,-0.3826834323650903,0
3903,6.8,26.0,50.0,1021.3,2009,12,6,7.0,10.9,7.0,0.0,1,73.0,0.9238795325112868,145.6644082,1.0,3.0,0.0,-31.06808721,2,0,1.2,11.0,0.7071067811865476,0
